id,ident,type,name,latitude_deg,longitude_deg,municipality
26974,YDOD,small_airport,Donald Airport,-36.36029816,143.00799560546900,
27084,YNHL,small_airport,Nhill Airport,-36.30970001,141.64100646972700,
27146,YSTA,small_airport,Saint Arnaud Airport,-36.63669968,143.18600463867200,
27345,YATR,small_airport,Amphitheatre Airport,-37.18330002,143.39999389648400,
27350,YAVM,small_airport,Avonmore Airport,-36.56669998,144.5500030517580,
27359,YBBT,small_airport,Boort Airport,-36.13669968,143.7270050048830,
27361,YBCH,small_airport,Beechworth Airport,-36.39333333,146.6963889,
27371,YBEU,small_airport,Beulah 1 Airport,-35.95000076,142.41700744628900,
27396,YBMM,small_airport,Bamawm Airport,-36.25,144.63299560546900,
27410,YBRA,small_airport,Benambra Airport,-36.96686656,147.6991439,
27429,YBXH,small_airport,Branxholme Airport,-37.86729813,141.70199584960900,
27453,YCFF,small_airport,Dadswells Bridge Airport,-36.96829987,142.54800415039100,
27474,YCNR,small_airport,Cann River Airport,-37.51670074,149.16700744628900,
27477,YCOH,small_airport,Cohuna Airport,-35.81669998,144.1999969482420,
27479,YCOL,small_airport,Coleraine Airport,-37.59999847,141.6999969482420,
27489,YCTN,small_airport,Casterton Airport,-37.59999847,141.39999389648400,
27490,YCTY,small_airport,Cape Otway Airport,-38.86000061,143.51499938964800,
27498,YCWS,small_airport,Cowes Airport,-38.50830078,145.21299743652300,
27512,YDLL,small_airport,Dunolly Airport,-36.84999847,143.6999969482420,
27540,YEDE,small_airport,Edenhope Airport,-37.01670074,141.26699829101600,
27541,YEDH,closed,Meredith Airport,-37.88330078,144.0829926,
27549,YELW,small_airport,Eildon Weir Airport,-37.20830154,145.83299255371100,
27600,YGMP,small_airport,Grampians Airport,-37.04999924,142.2830047607420,
27605,YGOV,small_airport,Gabo Is aAd sSte Airport,-37.56999969,149.91799926757800,
27695,YKNV,small_airport,Kaniva Airport,-36.38330078,141.25,
27700,YKTA,small_airport,Kotta Airport,-36.17979813,144.52499389648400,
27726,YLKE,small_airport,Lakes Entrance Airport,-37.85269928,147.95799255371100,
27729,YLLR,small_airport,Lake Leagur Airport,-35.98329926,143.8000030517580,
27739,YLSM,small_airport,Lismore Airport,-37.93330002,143.35000610351600,
27801,YMPH,small_airport,Mount Elephant Airport,-37.90000153,143.16700744628900,
27824,YMWM,small_airport,Mount William Airport,-37.29549582,142.6033974,
27838,YNGB,small_airport,Nagambie Airport,-36.73830032,145.125,
27856,YNVE,small_airport,Navarre Airport,-36.91669846,143.10000610351600,
27857,YNVL,small_airport,Normanville Airport,-35.78329849,143.6999969482420,
27878,YPCH,small_airport,Patchewollock Airport,-35.36669922,142.14999389648400,
27888,YPKL,small_airport,Puckapunyal (Military) Airport,-37,145.06300354003900,
27903,YPYD,small_airport,Pyramid Hill Airport,-36.06669998,144.13299560546900,
27905,YQBK,small_airport,Quambatook Airport,-35.86220169,143.50999450683600,
27910,YRAG,small_airport,Raglan Airport,-37.37738734,143.3056641,
27916,YRBW,small_airport,Rainbow Airport,-35.91669846,141.98300170898400,
27921,YRKE,small_airport,Kuruc-A-Ruc South Airport,-37.90000153,143.7169952392580,
27927,YROI,small_airport,Robinvale Airport,-34.65000153,142.7830047607420,
27941,YSBG,small_airport,Strathbogie Airport,-36.85499954,145.73800659179700,
27945,YSDW,small_airport,Strathdownie Airport,-37.7317009,141.125,
27956,YSLK,small_airport,Sea Lake Airport,-35.52669907,142.88800048828100,
27984,YTGG,small_airport,Taggerty Airport,-37.3504982,145.6999969482420,
28003,YTRB,small_airport,Torrumbarry Airport,-36.06669998,144.5330047607420,
28025,YVVA,small_airport,Victoria Valley Airport,-37.5,142.27000427246100,
28041,YWED,small_airport,Wedderburn Airport,-36.43330002,143.48300170898400,
28067,YWON,small_airport,Wonthaggi Airport,-38.47169876,145.6230010986330,
28084,YWYF,small_airport,Wycheproof Airport,-36.05830002,143.2429962158200,
28095,YYRM,small_airport,Yarram Airport,-38.56669998,146.7550048828130,
28105,NYA,small_airport,Natya Airport,-34.96829987,143.23300170898400,
29915,YGRL,small_airport,Great Lakes Vi Airport,-37.84220123,148,
38246,YBEF,small_airport,Beaufort Airport,-37.45000076,143.25,
38316,YDER,small_airport,Derrinallum Airport,-37.93416667,143.2277778,
38335,YEAT,small_airport,Yea Airport,-37.21580124,146.42999267578100,
38360,YGBW,small_airport,Gunbower Airport,-35.96670151,144.38299560546900,
38371,YGRD,small_airport,Grovedale Airport,-38.21670151,144.33299255371100,
38417,YKOG,small_airport,Koongarra Airport,-36,142.2169952392580,
38420,YKUW,small_airport,Kurweeton Airport,-38.04999924,143.14999389648400,
38440,YLOY,small_airport,Longwarry Airport,-38.10829926,145.7779998779300,
38452,YMAG,small_airport,Manangatang Airport,-35.04999924,142.86700439453100,
38512,YNHE,small_airport,Newhaven Airport,-38.53329849,145.31700134277300,
38533,YOMO,small_airport,Omeo Airport,-37.09669876,147.59300231933600,
38542,YPBH,small_airport,Peterborough Airport,-38.59999847,142.91700744628900,
38553,YPRA,small_airport,Prairie Airport,-36.30720139,144.13900756835900,
38583,YSLT,small_airport,Sale Airport,-38.11669922,147.0749969482420,
38598,YTDL,small_airport,Tidal River Airport,-39.03419876,146.32699584960900,
38655,YWOV,small_airport,Woodvale Airport,-36.63330078,144.18299865722700,
42752,AU-0024,small_airport,Port Fairy,-38.36196518,142.26422119140600,
26930,YBRY,small_airport,Barimunya Airport,-22.6739006,119.1660004,
26938,YBWG,small_airport,Bronzewing Airport,-27.36560059,121.03600311279300,
26940,YBWX,small_airport,Barrow Island Airport,-20.86440086,115.40599822998000,
26993,YGIG,small_airport,RAAF Gingin,-31.46529961,115.86299896240200,
27183,YWYM,small_airport,Wyndham Airport,-15.51140022,128.1529998779300,
27312,YABS,small_airport,Albion Downs Airport,-27.2833004,120.38300323486300,
27315,YADD,small_airport,Arubiddy Airport,-31.79999924,125.93299865722700,
27320,YAHD,small_airport,Ashburton Downs Airport,-23.38330078,117.03299713134800,
27334,YAPA,small_airport,Anna Plains Airport,-19.26670074,121.51699829101600,
27354,YBAL,small_airport,Balladonia Airport,-32.34999847,123.61799621582000,
27358,YBBL,small_airport,Billabalong Airport,-27.41670036,115.83300018310500,
27360,YBCB,small_airport,Bencubbin Airport,-30.83329964,117.86699676513700,
27374,YBGI,small_airport,Balgair Airport,-31.06669998,125.66699981689500,
27386,YBJW,small_airport,Banjawarn Airport,-27.66670036,121.5999984741210,
27392,YBLU,small_airport,Bellevue Airport,-27.61499977,120.61199951171900,
27406,YBOP,small_airport,Boyup Brook Airport,-33.90000153,116.46700286865200,
27412,YBRO,small_airport,Bruce Rock Airport,-31.88330078,118.11699676513700,
27416,YBSR,small_airport,Blackstone Airport,-25.98670006,128.28799438476600,
27421,YBUO,small_airport,Bulloo Downs Station Airport,-24.01670074,119.56700134277300,
27428,YBWS,small_airport,Browse Is Airport,-14.11170006,123.5469970703130,
27432,YBYS,small_airport,Beverley Springs Airport,-16.73329926,125.43299865722700,
27456,YCGI,small_airport,Carnegie Station Airport,-25.79999924,122.96700286865200,
27458,YCIG,small_airport,Corrigin Airport,-32.33330154,117.81700134277300,
27462,YCKY,small_airport,Cocklebiddy Airport,-32.04999924,126.09200286865200,
27469,YCNF,small_airport,Camp Nifty Airport,-21.67169952,121.58699798584000,
27472,YCNN,small_airport,Coonana Airport,-31.01670074,123.16699981689500,
27492,YCUE,small_airport,Cue Airport,-27.44669914,117.91799926757800,
27496,YCVS,small_airport,Cervantes Airport,-30.48329926,115.08300018310500,
27507,YDGR,small_airport,Dalgaranga Airport,-27.79144036,116.9933224,
27513,YDLO,small_airport,Darlot Airport,-27.88330078,121.26699829101600,
27522,YDON,small_airport,Dowerin Airport,-31.18330002,117.05000305175800,
27527,YDPS,small_airport,Depot Springs Airport,-27.88330078,120.08300018310500,
27528,YDPT,small_airport,Depot Outcamp Airport,-31.57220078,125.18699645996100,
27530,YDRD,small_airport,Drysdale River Airport,-15.7135704,126.3810968,
27533,YDUM,small_airport,Dumbleyung Airport,-33.33330154,117.75,
27539,YECL,small_airport,Eucla Airport,-31.70000076,128.88299560546900,
27543,YELE,small_airport,Belele Airport,-26.36669922,118.01699829101600,
27553,YEQO,small_airport,El Questro Airport,-16.00830078,127.9749984741210,
27574,YGAD,small_airport,Garden Island (Military) Airport,-32.24169922,115.68299865722700,
27591,YGIB,small_airport,Gibb River Airport,-16.42329979,126.44499969482400,
27604,YGNW,small_airport,Gnowangerup Airport,-33.98329926,118.03299713134800,
27627,YHSL,small_airport,Horseshoe Lights Airport,-25.35000038,118.61699676513700,
27630,YHYD,small_airport,Hyden Airport,-32.43330002,118.86699676513700,
27647,YJAM,small_airport,Jameson Airport,-25.85000038,127.68299865722700,
27653,YJEY,small_airport,Jeedamya Airport,-29.39999962,121.26699829101600,
27654,YJGP,small_airport,Jerramungup Airport,-33.90000153,118.9000015258790,
27660,YJUN,small_airport,Jundee Airport,-26.42169952,120.5770034790040,
27675,YKDN,small_airport,Kondinin Airport,-32.46670151,118.28299713134800,
27676,YKEB,small_airport,Kellerberrin Airport,-31.66670036,117.73300170898400,
27693,YKNP,small_airport,Kununoppin Airport,-31.13330078,117.9000015258790,
27697,YKOK,small_airport,Kookynie Airport,-29.35000038,121.48300170898400,
27708,YLBD,small_airport,Lombadina Airport,-16.51670074,122.91699981689500,
27719,YLGN,small_airport,Loongana Airport,-30.95000076,127.03299713134800,
27747,YLYN,small_airport,Lyndon Airport,-23.63330078,115.23300170898400,
27749,YMAD,small_airport,Madura Airport,-31.88330078,127.03299713134800,
27759,YMCU,small_airport,Mount Mcclure Airport,-27.46999931,120.91699981689500,
27762,YMDN,small_airport,Merredin Airport,-31.50499916,118.322998,
27767,YMEW,small_airport,Mingenew Airport,-29.26670074,115.44999694824200,
27769,YMGO,small_airport,Murgoo Airport,-27.36669922,116.41699981689500,
27770,YMGR,small_airport,Margaret River (Station) Airport,-18.62170029,126.8830032,
27772,YMHL,small_airport,Mount Holland Airport,-32.11830139,119.76799774169900,
27773,YMHO,small_airport,Mount House Airport,-17.05500031,125.70999908447300,
27781,YMKB,small_airport,Mukinbudin Airport,-30.93330002,118.25,
27792,YMNX,small_airport,Minura Airport,-28.88330078,121.80000305175800,
27805,YMRW,small_airport,Morawa Airport,-29.20170021,116.02200317382800,
27813,YMTZ,small_airport,Mount Elizabeth Airport,-16.43330002,126.0999984741210,
27817,YMUX,small_airport,Mileura Airport,-26.36669922,117.33300018310500,
27820,YMVR,small_airport,Mount Vernon Station Airport,-24.23329926,118.23300170898400,
27821,YMWA,small_airport,Mullewa Airport,-28.47500038,115.51699829101600,
27830,YMZI,small_airport,Menzies Airport,-29.66670036,121.01699829101600,
27836,YNDG,small_airport,Newdegate Airport,-33.11669922,119,
27839,YNHP,small_airport,Northampton Airport,-28.35000038,114.68299865722700,
27840,YNIC,small_airport,Nicholson Airport,-18.04999924,128.89999389648400,
27842,YNNT,small_airport,Nantarra Airport,-22.5333004,115.5,
27852,YNSM,small_airport,Norseman Airport,-32.20999908,121.75499725341800,
27855,YNUL,small_airport,Nullagine Airport,-21.91329956,120.197998,
27858,YNYG,small_airport,Nyang Airport,-23.0333004,115.03299713134800,
27866,YOLW,small_airport,Onslow Airport,-21.66830063,115.112999,
27885,YPIY,small_airport,Pingelly Airport,-32.54000092,117.072998,
27886,YPJI,small_airport,Perenjori Airport,-29.43330002,116.28299713134800,
27894,YPNI,small_airport,Prenti Downs Airport,-26.51670074,122.80000305175800,
27896,YPNW,small_airport,Pannawonica Airport,-21.61669922,116.31700134277300,
27898,YPOP,small_airport,Porphyry Airport,-29.77829933,122.26799774169900,
27904,YPYF,small_airport,Paynes Find Airport,-29.25,117.66699981689500,
27911,YRAV,small_airport,Ravensthorpe Airport,-33.52830124,119.9530029296880,
27912,YRAW,small_airport,Rawlinna Airport,-31,125.31700134277300,
27918,YRDM,small_airport,Redmont Airport,-21.9666996,119.01699829101600,
27936,YRWA,small_airport,Rawlinna Station Airport,-31.02519989,125.19100189209000,
27942,YSCR,small_airport,Southern Cross Airport,-31.23999977,119.36000061035200,
27947,YSFI,small_airport,Sandfire Airport,-19.76670074,121.16699981689500,
27955,YSLG,small_airport,Silent Grove Airport,-17.06669998,125.25,
27979,YTCF,small_airport,Tracies Field,-22.31669998,122.06700134277300,
27992,YTJI,small_airport,Tjirrkarli Airport,-26.03499985,125.47200012207000,
28006,YTTI,small_airport,Troughton Is Airport,-13.7517004,126.14800262451200,
28021,YUSL,small_airport,Useless Loop Airport,-26.16670036,113.4000015258790,
28063,YWNL,small_airport,Wingellina Airport,-26.06669998,128.9499969482420,
28064,YWNO,small_airport,Wonganoo Airport,-27.125,121.33300018310500,
28066,YWOH,small_airport,Wongan Hills Airport,-30.86669922,116.73300170898400,
28081,YWWG,small_airport,Warrawagine Airport,-20.84420013,120.7020035,
28086,YYAG,small_airport,Yagga Yagga Airport,-20.9666996,128.08299255371100,
28093,YYLR,small_airport,Yeelirrie Airport,-27.27706004,120.0956726,
28099,YZAN,small_airport,Zanthus Airport,-31.0333004,123.56700134277300,
30061,YLKG,small_airport,Lake King Airport,-33.07920074,119.76599884033200,
38202,AU-0003,small_airport,Tjukayirla Roadhouse Airstrip,-27.155199,124.584999,
38212,AU-0013,small_airport,Between Lakes Private Airstrip,-32.84999847,115.63999938964800,
38234,YATY,small_airport,Atley Airport,-28.2166996,119.25,
38236,YBAN,small_airport,Mount Barnet Airport,-16.73719978,125.90899658203100,
38242,YBDF,small_airport,Bedford Downs Airport,-17.2866993,127.4629974,
38244,YBDX,small_airport,Barradale Airport,-22.86330032,114.96299743652300,
38245,YBEC,small_airport,Beacon Airport,-30.48329926,117.88300323486300,
38249,YBIL,small_airport,Billiluna Airport,-19.56669998,127.6669998,
38252,YBLD,small_airport,Brooklands Airport,-31.82500076,116.7959976196290,
38255,YBOY,small_airport,Booylgoo Springs Airport,-27.75,119.9000015258790,
38260,YBUC,small_airport,Butch Airport,-33.83330154,115.0999984741210,
38261,YBUG,small_airport,Bulga Downs Station Airport,-28.5,119.73300170898400,
38268,YBYA,small_airport,Bryah Airport,-25.5333004,118.73300170898400,
38269,YBYD,small_airport,Bonney Downs Station Airport,-22.26670074,119.88300323486300,
38273,YCAI,small_airport,Callion Airport,-30.11669922,120.58300018310500,
38287,YCLG,small_airport,Coolgardie Airport,-30.95000076,121.1500015258790,
38291,YCNH,small_airport,Carnarmah Airport,-29.68330002,115.88300323486300,
38295,YCOG,small_airport,Coongan Airport,-20.68330002,119.66699981689500,
38296,YCOS,small_airport,Cosmo Newberry Airport,-27.98500061,122.90299987793000,
38298,YCPG,small_airport,Coppins Gap Airport,-20.95000076,120.03299713134800,
38302,YCRN,small_airport,Cranbrook Airport,-34.28329849,117.55000305175800,
38305,YCTC,small_airport,Cotten Creek Airport,-22.79999924,122.58300018310500,
38306,YCTI,small_airport,Cockatoo Island Airport,-16.08329964,123.61699676513700,
38318,YDGN,small_airport,Doongan Airport,-15.386429,126.302235,
38319,YDGT,small_airport,Dalgety Downs Station Airport,-25.2833004,116.19999694824200,
38320,YDGY,small_airport,De Grey Homestead Airport,-20.17499924,119.16899871826200,
38324,YDME,small_airport,Mount Dimer Airport,-30.40169907,119.83000183105500,
38325,YDMF,small_airport,Diemal Find Airport,-29.66670036,119.28299713134800,
38329,YDRC,small_airport,Dairy Creek Homestead Airport,-25.2833004,115.86699676513700,
38331,YDUK,small_airport,Duketon Airport,-27.95829964,122.30799865722700,
38332,YDVE,small_airport,Dale River Airport,-32.28329849,116.55000305175800,
38336,YEDM,small_airport,Edmund Station Airport,-23.75,116.0999984741210,
38343,YERA,small_airport,Errabiddy Homestead Airport,-25.5,117.16699981689500,
38344,YERH,small_airport,Earaheedy Airport,-25.60000038,121.58300018310500,
38346,YERO,small_airport,Erong Station Airport,-25.56669998,116.66699981689500,
38348,YEUD,small_airport,Eudamulla Station Airport,-24.45000076,115.5999984741210,
38352,YFCU,small_airport,Fortescue River Airport,-21.29999924,116.13300323486300,
38353,YFLO,small_airport,Flora Valley Airport,-18.2833004,128.4170074,
38355,YFOR,small_airport,Fortnum Airport,-25.33329964,118.36699676513700,
38357,YFWY,small_airport,Faraway Bay Airport,-13.98079967,127.18099975585900,
38359,YGAR,small_airport,Gnaraloo Station Airport,-23.79154968,113.52893829345700,
38362,YGID,small_airport,Gidgee Airport,-27.27000046,119.40499877929700,
38363,YGIF,small_airport,Gifford Creek Station Airport,-24.04999924,116.21700286865200,
38364,YGIR,small_airport,Giralia Airport,-22.68330002,114.36699676513700,
38366,YGLY,small_airport,Glenayle Homestead Airport,-25.2833004,122.05000305175800,
38369,YGOM,small_airport,Goomalling Airport,-31.36669922,116.88300323486300,
38370,YGPI,small_airport,Giles Point Airport,-23.26670074,119.16699981689500,
38374,YGUL,small_airport,Gullewa Airport,-28.63330078,116.28299713134800,
38377,YHAG,small_airport,Haig Airport,-31,126.08300018310500,
38389,YHPE,small_airport,Hopetoun Airport,-33.90000153,120.15799713134800,
38400,YJIG,small_airport,Jiggalong Mission Airport,-23.36669922,120.78299713134800,
38402,YJUK,small_airport,Tjukurla Airport,-24.37071037,128.7393341064450,
38404,YKAE,small_airport,Kalannie Airport,-30.36669922,117.13300323486300,
38405,YKAN,small_airport,Kanandah Airport,-30.89500046,124.86199951171900,
38406,YKBG,small_airport,Koolyanobbing Range Airport,-30.84059906,119.52899932861300,
38416,YKNM,small_airport,Koonmarra Airport,-26.2833004,117.78299713134800,
38426,YLDO,small_airport,Landor Station Airport,-25.10000038,116.9000015258790,
38429,YLGA,small_airport,Mulga Downs Airport,-22.10720062,118.47100067138700,
38430,YLGB,small_airport,La Grange Bay Airport,-18.68330002,121.80799865722700,
38436,YLNR,small_airport,Landor Races Airport,-24.95000076,116.96700286865200,
38437,YLOC,small_airport,Lochinvar Airport,-20.75830078,121.01699829101600,
38439,YLOU,small_airport,Louisa Downs Airport,-18.7166996,126.71700286865200,
38442,YLRG,small_airport,Lorna Glen Homestead Airport,-26.2166996,121.55000305175800,
38448,YLVY,small_airport,Lake Varley Airport,-32.70830154,119.51300048828100,
38449,YLWY,small_airport,Lake Way Airport,-26.94499969,120.47000122070300,
38456,YMCE,small_airport,Mount Clere Homestead Airport,-25.10000038,117.58300018310500,
38457,YMDB,small_airport,Mundabullangana Airport,-20.51670074,118.06700134277300,
38459,YMDR,small_airport,Minderoo Station Airport,-22,115.05000305175800,
38461,YMDT,small_airport,Mundrabilla Motel Airport,-31.82670021,128.22999572753900,
38463,YMDZ,small_airport,Mardi Station Airport,-21.20000076,115.98300170898400,
38470,YMGS,small_airport,Mount Morgans Airport,-28.78720093,122.03399658203100,
38471,YMHT,small_airport,Mount Hart Station Airport,-16.81999969,124.90799713134800,
38472,YMIL,small_airport,Milgun Airport,-25.08329964,118.33300018310500,
38473,YMIS,small_airport,Millrose Homestead Airport,-26.39999962,120.94999694824200,
38475,YMIX,small_airport,Middalya Homestead Airport,-23.89999962,114.76699829101600,
38476,YMJE,small_airport,Mount James Airport,-24.61669922,116.93299865722700,
38477,YMLA,small_airport,Malina Airport,-20.88330078,118.03299713134800,
38483,YMLX,small_airport,Milurie Homestead Airport,-27.58329964,121.78299713134800,
38490,YMNW,small_airport,Mount Weld Airport,-28.77169991,122.44000244140600,
38494,YMRS,small_airport,Melrose Airport,-27.93330002,121.30000305175800,
38496,YMSS,small_airport,Murchison Shire Airport,-26.91670036,115.98300170898400,
38499,YMUJ,small_airport,Munjina Airport,-22.36610031,118.68099975585900,
38502,YMVH,small_airport,Marvel Loch Airport,-31.4666996,119.53299713134800,
38505,YMYI,small_airport,Marymia Airport,-25.09329987,119.75499725341800,
38509,YNAU,small_airport,Nannup Airport,-34.03329849,115.73300170898400,
38518,YNON,small_airport,Noondoonia Homestead Airport,-32.28329849,123.66699981689500,
38530,YOAP,small_airport,One Arm Point Airport,-16.43330002,123.05000305175800,
38535,YORA,small_airport,Moonerah Airport,-31.68939972,126.58599853515600,
38536,YORL,small_airport,Orleans Farm Airport,-33.78329849,122.94999694824200,
38538,YORW,small_airport,Orient Well Airport,-29.19919968,121.43800354003900,
38539,YOUN,small_airport,Youanmi Airport,-28.61499977,118.84200286865200,
38543,YPCS,small_airport,Pinnacles Homestead Airport,-28.20000076,120.43299865722700,
38546,YPIX,small_airport,Pia Airport,-27.19169998,116.29199981689500,
38549,YPLL,small_airport,Peak Hill Airport,-25.60000038,118.68299865722700,
38550,YPLU,small_airport,Plutonic Airport,-25.33329964,119.42500305175800,
38557,YPUN,small_airport,Punmu Airport,-22.06669998,123.16699981689500,
38563,YRDY,small_airport,Reedys Airport,-27.13170052,118.27999877929700,
38564,YRHL,small_airport,Red Hill Station Airport,-21.9666996,116.06700134277300,
38566,YRLE,small_airport,Rocklea Airport,-22.88330078,117.44999694824200,
38568,YROT,small_airport,Rothsay Mine Airport,-29.29170036,116.86699676513700,
38570,YRRG,small_airport,Rhodes Ridge Airport,-23.10829926,119.33300018310500,
38571,YRSK,small_airport,Ringer Soak Airport,-18.78860092,128.62399291992200,
38572,YRUD,small_airport,Rudal River Airport,-22.54999924,122.1500015258790,
38574,YRYH,small_airport,Roy Hill Station Airport,-22.62581589,119.9590302,
38575,YSAH,small_airport,Sandhill Airport,-22.79999924,119.61699676513700,
38580,YSHN,small_airport,Shannon River Airport,-34.75,116.48300170898400,
38584,YSLV,small_airport,Sylvania Homestead Airport,-23.55830002,120.0469970703130,
38588,YSRD,small_airport,Sunrise Dam Airport,-29.10169983,122.44999694824200,
38593,YTAB,small_airport,Tableland Homestead Airport,-17.2833004,126.9000015,
38605,YTHR,small_airport,Three Rivers Homestead Airport,-25.13330078,119.11699676513700,
38606,YTHV,small_airport,Thevenard Island Airport,-21.4666996,115,
38607,YTJU,small_airport,Tjuntjuntjarra Airport,-29.35829926,127.12799835205100,
38610,YTML,small_airport,Tamala Airport,-26.66670036,113.73300170898400,
38619,YTRK,small_airport,Turee Creek Airport,-23.61669922,118.61699676513700,
38620,YTUC,small_airport,Tuckabiana Airport,-27.47500038,118.125,
38632,YWAB,small_airport,Waldburg Homestead Airport,-24.75,117.36699676513700,
38634,YWDA,small_airport,Windarra Airport,-28.47500038,122.2419968,
38635,YWDC,small_airport,Wodgina Airport,-21.14170074,118.69200134277300,
38637,YWEE,small_airport,Wooleen Homestead Airport,-27.08169937,116.1500015258790,
38638,YWEX,small_airport,Well 33 Airport,-22.36669922,124.76699829101600,
38639,YWFD,small_airport,Western Field Airport,-19.2833004,125.41699981689500,
38640,YWGW,small_airport,Wongawol Airport,-26.13330078,121.96700286865200,
38652,YWMY,small_airport,Williambury Airport,-23.86669922,115.1500015258790,
38656,YWOX,small_airport,Woorlba Airport,-32.40000153,124.03299713134800,
38657,YWPE,small_airport,Walpole Airport,-34.95000076,116.69999694824200,
38658,YWPL,small_airport,Winning Pool North Airport,-23.10000038,114.53299713134800,
38669,YYCN,closed,Yandicoogina Airport,-22.75970078,119.2269974,
38670,YYDE,small_airport,Yandee Airport,-21.33329964,118.86699676513700,
38671,YYDM,small_airport,Yundamindera Airport,-29.11669922,122.03299713134800,
38672,YYER,small_airport,Yerilla Airport,-29.46759987,121.83000183105500,
38673,YYGG,small_airport,Yagga Yagga Airport,-20.8906002,127.9489974975590,
38675,YYLG,small_airport,Yallalong Homestead Airport,-27.42630005,115.51799774169900,
38676,YYNR,small_airport,Yanrey Airport,-22.51670074,114.80000305175800,
38679,YYRN,small_airport,Yamarna Airport,-28.15399933,123.6729965209960,
38680,YYRW,small_airport,Yarlarweelor Airport,-25.45829964,117.9749984741210,
38681,YYUM,small_airport,Yuinmery Airport,-28.56299973,119.01899719238300,
42754,AU-0025,small_airport,Northcliffe Airstrips (needs confirmation),-34.6590004,116.1520004272460,
42776,AU-0026,small_airport,Yuin Station,-27.98333359,116.03333282470700,
27351,YAWT,small_airport,Agnes Water Airport,-24.20224,151.8925,Agnes Water
30622,AU-AGW,small_airport,Agnew Airport,-12.14560032,142.1490020751950,Agnew
30666,AU-AYD,small_airport,Alroy Downs Airport,-19.29080009,136.07899475097700,Alroy Downs
38207,AU-0008,small_airport,Althorpe Lighthouse Airstrip,-35.37070084,136.8609924,Althorpe Islands
27162,YTST,small_airport,Truscott-Mungalalu Airport,-14.08969975,126.3809967,Anjo Peninsula
38218,AU-0019,small_airport,Avoca Airport,-41.78170013,147.7194061279300,Avoca
27375,YBGO,small_airport,Balgo Hill Airport,-20.1483,127.973,Balgo
38238,YBBC,small_airport,Bamboo Creek Airport,-20.94459915,120.16500091552700,Bamboo Creek Gold Mine
27841,YNMN,small_airport,New Moon Airport,-19.2,145.773,Basalt
38248,YBGB,small_airport,Beagle Bay Airport,-17.0165,122.6464,Beagle Bay
27370,YBER,closed,Berwick Airport,-38.03977689,145.3360319,Berwick
30680,YBBE,small_airport,Big Bell Airport,-27.32859993,117.6729965,Big Bell
27407,YBOR,small_airport,Bordertown Airport,-36.26499939,140.7120056,Bordertown
27493,YCUR,small_airport,Cabramurra Airport,-35.92688751,148.39254760742200,Cabramurra Township
38276,YCAN,small_airport,Cannon Hill Community Airport,-12.3549,132.94495,Cannon Hill
30814,YCBE,small_airport,Canobie Airport,-19.47940063,140.927002,Canobie
32721,YCEL,small_airport,Capella Airport,-23.10000038,148.0330047607420,Capella
30853,AU-CRY,small_airport,Carlton Hill Airport,-15.50189972,128.53399658203100,Carlton Hill
27482,YCPN,small_airport,Carpentaria Downs Airport,-18.7166996,144.3170013,Carpentaria Downs
38284,YCHB,small_airport,Cherrabah Airport,-28.4301,152.08895,Cherrabah Homestead Resort
38301,YCRK,small_airport,Christmas Creek Station Airport,-18.8728,125.9338,Christmas Creek
38282,YCFH,small_airport,Clifton Hills Airport,-27.0182991,138.8919983,Clifton Hills
27499,YCWY,small_airport,Coolawanyah Airport,-21.7946,117.755,Coolawanyah Station
30841,AU-COB,small_airport,Coolibah Airport,-15.54829979,130.96200561523400,Coolibah
29801,YCWA,small_airport,Coondewanna Airport,-22.9666996,118.8130035,Coondewanna
30851,AU-CRJ,small_airport,Coorabie Airport,-31.89439964,132.29600524902300,Coorabie
32085,YCOD,small_airport,Cordillo Downs Airport,-26.74530029,140.63800048828100,Cordillo Downs
30855,AU-CSD,small_airport,Cresswell Downs Airport,-17.94799995,135.91600036621100,Cresswell Downs
32722,YDEK,small_airport,Denmark Airport,-34.94499969,117.39700317382800,Denmark
27525,YDOR,small_airport,Dorunda Airport,-16.5537,141.8238,Dorunda Outstation
30909,YDDF,small_airport,Drumduff Airport,-16.0529995,143.0119934,Drumduff
30924,YDLK,small_airport,Dulkaninna Airport,-29.01329994,138.4810028076170,Dulkaninna
30996,YEIN,small_airport,Einasleigh Airport,-18.50329971,144.0939941,Einasleigh
27545,YELL,small_airport,Elliott Airport,-17.52742958,133.52989196777300,Elliott
31005,YEEB,small_airport,Eneabba Airport,-29.83250046,115.24600219726600,Eneabba
27551,YENO,heliport,Enoggera Barracks,-27.42352848,152.9834282,Enoggera
31021,YEDA,small_airport,Etadunna Airport,-28.74080086,138.58900451660200,Etadunna
31025,YEVA,small_airport,Eva Downs Airport,-18.00099945,134.8630066,Eva Downs
31129,YFNE,small_airport,Finke Airport,-25.59469986,134.5829926,Finke
27570,YFSK,small_airport,Fiskville Airport,-37.67811432,144.2207909,Fiskville
27568,YFRK,small_airport,Frankland Airport,-34.42300034,117.0260009765630,Frankland River Grazing co
38372,YGSC,small_airport,Gascoyne Junction Airport,-25.0546,115.2026,Gascoyne Junction
27577,YGAT,closed,Gatton Campus Airport,-27.56040607,152.3404598,Gatton
28057,YWMD,closed,West Maitland Airport,-32.75669861,151.5299988,Gillieston Heights
31519,YGDN,small_airport,Gordon Downs Airport,-18.67810059,128.5919952392580,Gordon Downs
